,code,name,roe,net_profit_ratio,gross_profit_rate,net_profits,eps,business_income,bips
36,600724,宁波富达,8.54,14.39,46.3515,229.8237,0.159,1596.059,1.1043
37,600074,*ST保千,8.52,23.05,38.9368,137.453,0.0596,596.2059,0.2585
38,600201,生物股份,8.46,55.89,79.5453,191.4735,0.3342,342.5743,0.598
39,000966,长源电力,8.33,20.52,37.9613,292.7357,0.5282,1426.4269,2.5741
40,300726,宏达电子,8.32,50.66,77.5139,55.4743,,109.4913,
41,002466,天齐锂业,8.31,37.7,69.7949,284.3109,1.0873,753.9939,2.8836
42,300702,天宇股份,8.28,14.29,38.3112,44.7918,,313.4439,
43,601001,大同煤业,8.22,31.06,30.7617,438.4832,0.2619,1411.3541,0.8432
44,002815,崇达技术,7.96,17.72,36.0681,85.1058,0.2364,480.2115,1.3339
45,002772,众兴菌业,7.86,47.24,55.4455,86.3066,0.5538,182.6768,1.1723
46,000540,中天金融,7.83,17.86,36.6942,996.8061,0.2126,5579.8704,1.1906
47,603900,莱绅通灵,7.82,19.0,56.4009,84.426,,444.1627,
48,603429,集友股份,7.78,28.63,52.8164,12.6609,,44.2086,
49,603569,长久物流,7.7,8.11,15.7453,74.7456,6.2287,921.2832,76.7736
50,300529,健帆生物,7.67,37.33,83.8566,46.8947,0.1267,125.5959,0.3394
51,300033,同花顺,7.67,53.69,87.6381,143.6639,0.2672,267.5547,0.4976
52,300707,威唐工业,7.65,18.8,38.6052,16.2082,,86.1919,
53,300511,雪榕生物,7.59,18.91,34.111,52.1834,0.4638,275.9363,2.4527
54,000933,神火股份,7.39,12.3,13.7223,420.4254,0.2212,3415.6632,1.7972
55,002366,台海核电,7.37,44.14,68.0926,112.131,0.2586,254.0199,0.5859
56,002234,民和股份,7.32,23.98,40.3539,69.2489,0.2292,288.7384,0.9559
57,300383,光环新网,7.3,19.49,39.1279,60.0862,0.11,308.1619,0.5646
58,600566,济川药业,7.26,18.08,85.1951,209.1242,0.2676,1156.62,1.48
59,000333,美的集团,7.25,10.19,29.8251,3907.252,0.9156,38341.623999999996,8.9847
60,002294,信立泰,7.23,39.1,76.3763,357.835,0.342,915.1551,0.8748
61,000625,长安汽车,7.21,14.06,14.3472,2673.0171,0.5732,19001.0518,4.0749
62,600887,伊利股份,7.2,10.2,41.738,1553.7388,0.2561,15225.1284,2.5104
63,000423,东阿阿胶,7.2,36.7,72.5638,544.3846,0.8323,1483.0738,2.2676
64,002504,弘高创意,7.12,9.08,19.0551,70.0453,0.1697,771.1844,1.8684
65,600519,贵州茅台,7.1,48.94,92.3414,4889.2716,3.8921,9988.7537,7.9515
66,603585,苏利股份,7.07,13.24,36.4788,40.624,,306.6531,
67,603369,今世缘,7.06,32.55,73.232,306.5123,0.6108,941.3801,1.876
68,600115,东方航空,6.92,11.05,21.2714,2602.0,0.198,23534.0,1.7909
69,300450,先导智能,6.92,28.36,42.4861,48.648,0.1192,171.5263,0.4204
70,603589,口子窖,6.87,30.49,72.1879,270.7173,0.4511,887.7906,1.4796
71,600729,重庆百货,6.85,3.07,14.6952,319.5806,0.7861,10386.4621,25.5491
72,300208,恒顺众昇,6.84,24.9,42.8208,86.1361,0.1123,345.8653,0.4512
73,000958,东方能源,6.84,23.03,33.3534,170.8181,0.3099,741.5597,1.3455
74,300252,金信诺,6.83,12.21,29.7536,60.9031,0.149,498.6667,1.2206
75,002157,正邦科技,6.78,5.68,14.6835,228.0625,0.3395,4010.1216,5.9702
76,600933,爱柯迪,6.74,25.08,42.0651,103.5824,0.1464,412.9578,0.5839
77,002913,奥士康,6.71,15.65,32.8574,44.1949,,282.3651,
78,600690,青岛海尔,6.7,7.18,28.5871,1596.8151,0.2615,22236.607999999997,3.6422
79,000810,创维数字,6.68,8.9,22.4185,148.22299999999998,0.1484,1664.8699,1.6673
80,000869,张裕A,6.68,28.83,67.8366,542.8067,0.7918,1882.2306,2.7459
81,000596,古井贡酒,6.67,18.66,74.358,344.0079,0.6829999999999999,1843.4785,3.6606
82,002597,金禾实业,6.64,16.99,19.6588,142.2503,0.2519,837.2526,1.4829
83,002701,奥瑞金,6.61,17.98,34.8676,308.9996,0.3148,1717.6818,1.7503
84,603198,迎驾贡酒,6.52,26.38,65.7698,255.2151,0.319,967.2397,1.209
85,300446,乐凯新材,6.5,43.53,62.8916,29.6317,0.4826,68.0592,1.1084
86,600029,南方航空,6.45,9.58,22.0305,2683.0,0.2732,27993.0,2.8513
87,000661,长春高新,6.45,19.08,79.1351,122.6662,0.934,642.6628,4.8936
88,600276,恒瑞医药,6.43,25.64,85.6488,684.3387,0.3497,2668.603,1.3639
89,000692,惠天热电,6.42,11.48,22.0729,94.5619,0.1774,823.687,1.5458
90,002795,永和智控,6.41,14.08,31.3851,14.5272,0.1936,103.1344,1.3751
91,002267,陕天然气,6.4,13.49,18.8206,341.4694,0.307,2530.6637,2.2756
92,600318,新力金融,6.32,58.72,37.1927,77.959,0.3221,132.7519,0.5485
93,000963,华东医药,6.32,7.05,28.2659,434.8377,0.8946,6165.6976,12.6851
94,600189,吉林森工,6.31,96.69,17.6743,94.1364,0.3031,97.3501,0.3135
95,603899,晨光文具,6.3,12.87,27.0924,145.8931,0.3171,1133.4331,2.4639
96,002223,鱼跃医疗,6.3,19.59,40.9123,142.4723,0.2436,726.9364,1.2431
97,000627,天茂集团,6.27,302.34,1.5913,793.7339999999999,0.1863,262.5248,0.0616
98,000858,五粮液,6.27,32.89,69.8418,2903.1122,0.7647,8825.5642,2.3249
99,600809,山西汾酒,6.24,20.03,70.0301,294.7093,0.3403,1470.7421,1.6986
100,000651,格力电器,6.23,12.82,33.2512,3159.8161,0.5252,24640.6757,4.096
101,002180,纳思达,6.22,17.7,42.0559,119.2675,0.2095,673.7467,1.1837
102,300507,苏奥传感,6.2,15.95,30.1258,22.2026,0.444,139.1476,2.7829
103,600828,茂业商业,6.2,9.85,25.3463,175.8462,0.1015,1784.2708,1.0301
104,600867,通化东宝,6.16,35.79,77.9605,161.5631,0.1422,451.3849,0.3974
105,000590,启迪古汉,6.15,14.43,53.8432,13.4882,0.0603,93.4322,0.4183
106,603160,汇顶科技,6.14,18.23,48.869,70.1292,0.1753,384.5447,0.9613
107,603919,金徽酒,6.11,20.76,62.4034,92.3934,0.3299,444.8642,1.5888
108,300219,鸿利智汇,6.1,14.75,27.263,64.9695,0.1056,440.4311,0.7163
109,600621,华鑫股份,6.05,34.83,76.5564,119.8252,0.2286,344.0214,0.6564
110,000887,中鼎股份,6.05,13.3,31.0409,235.7674,0.2113,1771.8353,1.5883
111,000895,双汇发展,6.0,8.43,18.1812,1074.1414,0.3254,12739.8845,3.8595
112,600340,华夏幸福,5.98,26.24,66.1774,1299.2014,0.4396,4950.6223,1.6753
113,300432,富临精工,5.98,22.43,36.7857,52.8537,0.1468,235.5736,0.6543
114,603306,华懋科技,5.97,30.56,47.6602,68.6672,0.4815,224.6455,1.5753
115,000957,中通客车,5.95,7.86,22.1995,135.4927,0.457,1722.6188,5.8107
116,002124,天邦股份,5.95,16.7,28.5526,69.0364,0.2385,413.3512,1.4283
117,601318,中国平安,5.95,9.91,12.9888,20700.0,1.1323,208857.0,11.4252
118,601633,长城汽车,5.87,11.49,25.2172,2396.1043,0.2625,20844.4109,2.2837
119,300512,中亚股份,5.86,25.21,49.9048,31.6947,0.313,125.6831,1.2413
120,300512,中亚股份,5.86,25.21,49.9048,31.6947,0.313,125.6831,1.2413
121,601888,中国国旅,5.86,13.32,31.2135,696.7636,0.7137,5229.9231,5.3572
122,002646,青青稞酒,5.82,28.28,67.2287,144.9718,0.3221,512.5658,1.139
123,300497,富祥股份,5.82,23.06,43.8558,36.8756,0.5121,159.9007,2.2208
124,000600,建投能源,5.82,25.93,44.25899999999999,654.0582,0.365,2521.9120000000003,1.4076
125,600870,*ST厦华,5.81,2.44,4.136,1.2002,0.0022,49.0161,0.0936
126,000418,小天鹅A,5.8,7.47,28.1261,317.0522,0.5012,4239.7791,6.7033
127,002143,印纪传媒,5.77,21.51,38.4704,97.7625,0.0883,454.4395,0.4108
128,002215,诺普信,5.76,16.35,38.1075,108.3412,0.1171,662.3945,0.7165
129,600779,水井坊,5.75,26.08,75.0233,78.3077,0.1602,300.2061,0.6144
130,002907,华森制药,5.71,16.91,64.5941,22.1791,,131.0874,
131,002769,普路通,5.66,10.59,7.9044,61.022,0.405,576.068,3.8236
132,300522,世名科技,5.65,24.39,47.4558,12.4815,0.2496,51.163999999999994,1.0232
133,002709,天赐材料,5.65,20.54,41.4266,70.9323,0.5456,345.1719,2.655
134,000018,神州长城,5.62,8.28,21.5841,76.5873,0.1713,924.6672,2.069
135,300509,新美星,5.6,15.3,35.3969,18.5413,0.309,121.1093,2.0184
136,002555,三七互娱,5.6,17.78,59.7002,211.2432,0.2026,1187.7734,1.1394
137,002415,海康威视,5.59,21.99,41.8459,1143.6154,0.281,5199.7104,1.2779
138,601163,三角轮胎,5.56,10.16,26.7955,161.10299999999998,0.2685,1584.3856,2.6406
139,600236,桂冠电力,5.54,31.92,58.1658,728.8775,0.1202,2283.3963,0.3765
140,603168,莎普爱思,5.53,20.57,77.3368,52.2069,0.3195,253.7701,1.5532
141,000568,泸州老窖,5.48,26.83,57.3872,594.2737,0.4237,2214.5248,1.5792
142,600995,文山电力,5.48,16.79,29.796,85.0966,0.1778,506.7547,1.0589
143,601997,贵阳银行,5.47,36.89,41.3612,808.768,0.4496,2192.14,1.2188
144,002108,沧州明珠,5.46,21.13,36.6278,103.6527,0.1675,490.4205,0.7929
145,300384,三联虹普,5.44,43.29,56.5354,44.5687,0.2984,102.9509,0.6893
146,300443,金雷风电,5.44,43.67,44.3422,51.8587,0.9217,118.7267,2.1103
147,600688,上海石化,5.44,6.91,31.2342,1145.237,0.106,16564.814,1.5337
148,002191,劲嘉股份,5.41,37.65,45.7878,237.7563,0.1807,631.3829,0.4799
149,002460,赣锋锂业,5.37,16.19,27.6961,107.4175,0.2843,663.2662,1.7555
150,300531,优博讯,5.31,20.11,40.2054,14.9205,0.2486,74.1661,1.2361
151,300156,神雾环保,5.31,33.86,31.0689,98.2978,0.2433,290.2925,0.7185
152,601021,春秋航空,5.3,17.55,24.5488,366.6831,0.4583,2088.7251,2.6109
153,601515,东风股份,5.3,29.98,46.5756,201.3614,0.18100000000000002,671.4915,0.6038
154,600936,广西广电,5.29,20.03,36.4781,112.2186,0.0818,560.2152,0.4086
155,300221,银禧科技,5.29,15.76,20.2976,42.3191,0.1049,268.4933,0.6658
156,002041,登海种业,5.28,27.63,48.0599,126.6072,0.1438,458.2016,0.5206
157,603023,威帝股份,5.27,49.12,57.7701,25.436,0.2119,51.7734,0.4314
158,002067,景兴纸业,5.26,21.48,13.0737,162.5644,0.1486,756.7406,0.6917
159,603701,德宏股份,5.25,15.14,34.3063,15.3666,0.2613,101.4887,1.7259
160,000559,万向钱潮,5.23,9.02,23.6231,231.1919,0.1007,2562.9376,1.117
161,300484,蓝海华腾,5.2,30.06,48.9798,25.799,0.4961,85.8201,1.6503
162,600273,嘉化能源,5.19,20.82,34.4918,188.1012,0.1439,903.2803,0.6914
163,300146,汤臣倍健,5.16,34.27,64.3836,224.8441,0.3088,655.9213,0.9009
164,300406,九强生物,5.16,42.88,70.0086,64.0891,0.2565,149.4533,0.5982
165,300436,广生堂,5.15,34.56,87.2627,28.1988,0.2014,81.5709,0.5826
166,002407,多氟多,5.11,20.84,44.0299,112.1511,0.4463,538.0666,2.1416
167,002081,金螳螂,5.1,11.08,17.1658,463.8771,0.2632,4183.1338,2.3738
168,600299,安迪苏,5.09,20.4,52.8589,560.6539,0.209,2747.6947,1.0245
169,600617,国新能源,5.07,8.26,20.8252,188.3466,0.1736,2277.7206,2.0999
170,600612,老凤祥,5.07,2.12,7.7136,241.3501,0.4613,11354.8138,21.706
171,603601,再升科技,5.06,24.76,44.0043,18.0794,0.1208,73.0028,0.4879
172,002489,浙江永强,5.03,10.52,32.2339,172.6632,0.0793,1640.9978,0.7542
173,000513,丽珠集团,5.02,13.18,64.2897,230.1119,0.5797,1745.5739999999998,4.3981
174,300516,久之洋,5.02,26.93,50.876000000000005,20.9123,0.2323,77.6491,0.8627
175,600518,康美药业,5.01,16.8,28.3844,989.0391,0.2249,5885.7203,1.3384
176,603788,宁波高发,5.0,19.46,31.3183,38.6997,0.2745,198.8655,1.4106
177,600226,瀚叶股份,5.0,30.73,14.5084,74.1476,0.0677,241.2871,0.2203
178,600346,恒力股份,4.99,4.54,13.8689,162.2455,0.063,3568.2228,1.3861
179,002007,华兰生物,4.99,46.77,64.314,192.40200000000002,0.3309,411.3309,0.7075
180,300136,信维通信,4.99,20.55,35.2823,73.0574,0.122,355.441,0.594
181,603958,哈森股份,4.98,7.22,51.053000000000004,33.62,0.2062,465.4565,2.8555
182,300408,三环集团,4.98,33.72,48.1361,224.8732,0.2603,666.7963,0.7719
183,000059,华锦股份,4.94,7.28,25.1112,460.5459,0.2879,6322.4049,3.9528
184,002174,游族网络,4.91,24.98,54.0563,110.3255,0.3842,441.6419,1.5382
185,300005,探路者,4.89,13.95,36.7866,71.7928,0.1396,514.2753,1.0003
186,000501,鄂武商A,4.89,5.52,21.2435,256.0496,0.484,4634.4036,8.7602
187,603600,永艺股份,4.88,9.98,20.2814,28.3681,0.2836,284.154,2.8415
188,600036,招商银行,4.83,31.5,40.6767,18350.0,0.7276,58252.0,2.3097
189,002508,老板电器,4.83,16.04,58.4681,163.062,0.335,1016.4767,2.0884
190,600674,川投能源,4.81,421.11,36.5694,920.4307,0.209,218.5694,0.0496
191,603912,佳力图,4.8,16.17,44.5362,11.6714,,72.1772,
192,600975,新五丰,4.79,14.66,18.9923,53.8846,0.1651,367.3127,1.1255
193,002739,万达电影,4.78,15.3,34.4755,463.4203,0.3946,3028.3313,2.5788
194,600784,鲁银投资,4.77,14.0,5.7214,71.5987,0.126,511.0794,0.8995
195,002470,金正大,4.77,8.71,15.5651,404.5775,0.2577,4640.3932,2.9564
196,601166,兴业银行,4.76,38.37,49.2998,15700.0,0.8240000000000001,40917.0,2.1476
197,002314,南山控股,4.74,13.84,35.6657,289.8984,0.1544,2094.0587,1.1153
198,600011,华能国际,4.71,13.69,31.7287,3947.5769,0.2597,28822.8256,1.8961
199,601238,广汽集团,4.71,18.99,20.5461,1926.9802,0.2994,10144.3377,1.5764
200,300015,爱尔眼科,4.7,12.96,45.4876,118.6433,0.1203,915.0942,0.9279999999999999
201,002324,普利特,4.69,12.32,25.278000000000002,90.6584,0.3357,735.44,2.7238
202,603568,伟明环保,4.69,50.22,66.414,82.791,0.1824,164.8492,0.3632
203,603188,亚邦股份,4.67,24.6,47.1701,151.7404,0.2634,616.6987,1.0706
204,000892,欢瑞世纪,4.65,14.45,65.5869,0.2086,0.0005,1.4434,0.0034
205,300357,我武生物,4.65,41.2,95.7985,28.4766,0.1762,69.1173,0.4277
206,002179,中航光电,4.63,11.33,31.6104,165.7294,0.275,1462.6264,2.4275
207,600332,白云山,4.62,8.1,39.6147,409.3186,0.317,5050.8887,3.9121
208,603686,龙马环卫,4.61,11.25,35.1667,49.6332,0.1861,440.9831,1.6534
209,601877,正泰电器,4.61,13.61,33.5778,324.1282,0.2465,2381.5205,1.8111
210,600131,岷江水电,4.6,18.94,18.8112,43.7399,0.0867,230.8929,0.45799999999999996
211,002763,汇洁股份,4.6,13.38,68.2335,72.7154,0.3366,543.3817,2.5156
212,600197,伊力特,4.59,20.01,49.6251,87.7729,0.19899999999999998,438.4291,0.9941
213,002595,豪迈科技,4.57,26.14,42.6346,143.9649,0.1799,550.6283,0.6882
214,300360,炬华科技,4.56,23.59,35.6049,51.4655,0.2128,218.1417,0.9022
215,002019,亿帆医药,4.55,16.59,43.9557,136.5893,0.3102,822.8752,1.8688
216,600056,中国医药,4.55,4.76,12.9868,255.5008,0.2523,5359.7023,5.2934
217,300113,顺网科技,4.54,30.19,82.4895,92.6039,0.3166,306.6937,1.0487
218,601939,建设银行,4.53,36.15,46.5665,67952.0,0.2717,187944.0,0.7517
219,600583,海油工程,4.52,67.19,0.5338,1088.4373,0.2461,1619.9011,0.3663
220,600090,同济堂,4.51,7.19,42.9345,21.5225,0.0584,299.1807,0.8131
221,603006,联明股份,4.51,14.41,26.7245,34.2384,0.3556,237.4614,2.4669
222,601012,隆基股份,4.5,12.05,24.1616,266.3425,0.1501,2208.8412,1.2448
223,600886,国投电力,4.46,17.98,54.0258,1241.1747,0.1829,6900.0625,1.0168
224,300373,扬杰科技,4.45,15.89,34.2006,39.5944,0.0944,249.0659,0.5939
225,002727,一心堂,4.44,7.15,42.6856,105.7635,0.4063,1478.5908,5.6803
226,600755,厦门国贸,4.44,2.22,10.6682,377.4499,0.2267,16952.4068,10.1848
227,600113,浙江东日,4.43,26.18,55.5697,21.9885,0.069,83.9626,0.2635
228,002801,微光股份,4.43,22.75,35.1453,19.0314,0.4309,83.6505,1.8942
229,600436,片仔癀,4.43,31.28,58.5109,146.6423,0.3645,468.7777,1.1655
230,000538,云南白药,4.42,12.02,28.686999999999998,621.9242,0.5972,5170.4689,4.9649
231,603798,康普顿,4.41,15.03,36.3944,30.5625,0.4074,203.3297,2.7110000000000003
232,000902,新洋丰,4.41,8.23,15.0105,216.6226,0.3286,2631.9714,3.9925
233,600694,大商股份,4.4,3.44,22.2779,294.4803,1.0025,8543.6343,29.0878
234,600016,民生银行,4.4,34.15,44.4536,13706.0,0.3756,40134.0,1.1
235,600885,宏发股份,4.4,11.78,40.811,134.1413,0.2521,1138.0328,2.1392
236,002208,合肥城建,4.38,9.93,25.6729,70.9908,0.2217,714.322,2.2315
237,002793,东音股份,4.37,11.04,28.4037,15.5317,0.207,140.5742,1.8743
238,000036,华联控股,4.36,195.93,47.2379,93.0477,0.0815,47.4893,0.0416
239,600715,文投控股,4.36,34.57,57.6196,180.1823,0.2185,521.0755,0.6319
240,600750,江中药业,4.36,22.37,73.8766,107.5394,0.3584,480.6195,1.6019999999999999
241,600271,航天信息,4.33,8.91,22.2924,368.6015,0.3991,4134.7659,4.4777
242,601169,北京银行,4.33,41.52,52.1335,5275.0,0.4162,12702.0,1.0023
243,601288,农业银行,4.33,39.61,49.8993,54688.0,0.1683,138046.0,0.425
244,600763,通策医疗,4.32,21.14,43.1997,37.145,0.1158,175.6491,0.5478
245,603938,三孚股份,4.32,14.31,21.0293,23.2435,0.2064,162.3324,1.4415
246,600485,信威集团,4.31,49.22,91.6434,464.2498,0.1587,943.1332,0.3225
247,600104,上汽集团,4.31,4.34,12.5804,7935.7187,0.7197,182722.8802,16.5726
248,000952,广济药业,4.3,14.71,45.0861,23.0615,0.0916,156.7164,0.6226
249,600993,马应龙,4.3,16.86,36.6936,80.253,0.1861,475.8017,1.1038
250,600829,人民同泰,4.29,2.77,9.642000000000001,63.8173,0.11,2303.8475,3.9729
251,002317,众生药业,4.29,22.24,65.2117,92.7126,0.1255,416.7224,0.5643
252,002142,宁波银行,4.29,33.41,39.7835,2030.235,0.5206,6075.851,1.5579
253,603167,渤海轮渡,4.28,52.25,28.7687,126.012,0.2617,241.1512,0.5009
254,600060,海信电器,4.28,7.46,18.6593,532.2389,0.4067,7128.9328,5.4482
255,002437,誉衡药业,4.27,25.58,60.0653,152.7066,0.2083,596.9730000000001,0.8146
256,603997,继峰股份,4.26,20.01,36.7934,59.4462,0.1415,297.0119,0.7071
257,603866,桃李面包,4.23,12.49,35.2017,82.7195,0.1837,662.0403,1.4707
258,002116,中国海诚,4.2,4.14,9.9066,48.2485,0.1181,1164.9474,2.8535
259,600563,法拉电子,4.2,23.92,39.6856,84.8923,0.3772,354.7992,1.5768
260,300393,中来股份,4.18,13.7,30.9462,36.395,0.3045,265.6204,2.2229
261,600550,保变电气,4.18,1.52,19.8336,13.1763,0.0085,862.24,0.5618
262,600076,康欣新材,4.17,31.84,41.8536,110.5885,0.1069,347.2389,0.3357
263,000650,仁和药业,4.16,12.39,38.2611,103.9156,0.0839,838.3817,0.677
264,002802,洪汇新材,4.15,18.68,36.1204,12.2006,0.1506,65.2934,0.8059999999999999
265,603111,康尼机电,4.14,11.42,36.9671,49.6559,0.1681,434.5592,1.4713
266,600073,上海梅林,4.14,3.58,16.584,128.187,0.1366,3573.8166,3.8111
267,002450,康得新,4.14,19.87,38.8154,399.0363,0.2476,2007.5988,1.2461
268,300072,三聚环保,4.13,11.69,26.3479,202.8784,0.2546,1735.3229999999999,2.1781
269,300508,维宏股份,4.13,29.07,69.6258,8.366,0.1859,28.769000000000002,0.6393
270,600027,华电国际,4.12,10.79,29.9334,1818.815,0.1844,16854.38,1.7088
271,000638,万方发展,4.12,16.37,1.9865,8.9999,0.028999999999999998,54.9503,0.1776
272,300274,阳光电源,4.12,8.86,21.8935,121.1432,0.1833,1365.775,2.0666
273,002640,跨境通,4.12,4.97,49.8692,87.5464,0.1358,1758.4259,2.7287
274,600606,绿地控股,4.11,4.6,15.7974,2251.9059,0.185,48861.9905,4.0155
275,603355,莱克电气,4.11,11.72,29.5465,109.6612,0.2734,935.5403,2.333
276,600327,大东方,4.11,3.72,13.7972,86.5183,0.1658,2325.4137,4.4572
277,601801,皖新传媒,4.1,13.93,25.8135,245.1408,0.2693,1759.2793,1.9332
278,300457,赢合科技,4.09,17.55,42.0817,21.5931,0.1845,122.9923,1.0512
279,002424,贵州百灵,4.09,26.64,62.8972,113.3925,0.0803,425.5968,0.3015
280,002293,罗莱生活,4.08,14.26,49.9005,108.8126,0.155,762.8463,1.0869
281,600961,株冶集团,4.07,0.21,5.5112,5.3584,0.0101,2543.8937,4.8229
282,603909,合诚股份,4.07,20.77,45.787,12.6861,0.1691,61.0581,0.8141
283,600000,浦发银行,4.05,32.99,43.6894,13922.0,0.7083,42191.0,2.1467
284,300394,天孚通信,4.05,40.5,61.7507,28.6448,0.3853,70.7171,0.9512
285,000915,山大华特,4.05,14.06,65.7653,46.5968,0.2585,331.2687,1.8377
286,002400,省广集团,4.04,5.43,18.9948,103.1292,0.1139,1895.9341,2.0956
287,300447,全信股份,4.04,27.95,55.3488,23.4764,0.2898,83.9687,1.0366
288,601398,工商银行,4.01,38.56,50.2979,74764.0,0.2097,193889.0,0.544
289,300003,乐普医疗,4.01,22.14,58.0235,176.8617,0.2028,798.7318,0.9162
290,600086,东方金钰,4.0,5.62,14.0405,114.8611,0.085,2040.7181,1.5116
291,002038,双鹭药业,4.0,57.6,74.3363,149.0953,0.2176,258.8426,0.3779
292,000049,德赛电池,4.0,2.55,9.7331,38.8707,0.1893,1521.8646,7.4149
293,300403,地尔汉宇,3.99,30.05,40.959,50.9042,0.3798,169.3606,1.2638
294,002588,史丹利,3.99,10.72,26.0797,151.3733,0.2596,1411.3358,2.4206
295,600741,华域汽车,3.97,4.49,13.5536,1427.0707,0.4526,31737.1194,10.0665
296,300039,上海凯宝,3.97,19.29,81.565,83.1141,0.0996,430.7463,0.5166
297,300115,长盈精密,3.97,11.32,27.8772,137.3909,0.2452,1212.6588,2.1648
298,600240,华业资本,3.96,7.37,18.7375,189.2497,0.1328,2567.3529,1.8025
299,300363,博腾股份,3.96,15.97,40.1105,45.5988,0.1081,285.3853,0.6768
300,300131,英唐智控,3.96,12.73,11.3366,68.9588,0.0644,541.6482,0.5064
301,000999,华润三九,3.96,14.65,61.8413,312.3662,0.319,2131.9434,2.1778
302,002100,天康生物,3.94,10.03,24.3748,96.5577,0.1002,962.4371,0.9990000000000001
303,000687,华讯方舟,3.94,9.53,19.0041,45.6803,0.0603,479.249,0.6327
304,600211,西藏药业,3.93,20.71,91.9272,20.0529,0.1377,96.8008,0.6648
305,002752,昇兴股份,3.93,10.17,21.1339,57.5057,0.1369,565.4105,1.3462
306,601009,南京银行,3.92,27.0,36.1131,2119.02,0.6295,7848.191999999999,2.3316
307,002669,康达新材,3.92,20.66,39.2614,29.4084,0.147,142.2817,0.7114
308,601111,中国国航,3.91,9.22,24.0918,2435.2929999999997,0.1861,26388.811,2.0167
309,000601,韶能股份,3.91,20.0,41.6939,160.8943,0.1489,804.3072,0.7443
310,000828,东莞控股,3.9,66.22,68.1288,186.2778,0.1791,281.2862,0.2705
311,600303,曙光股份,3.89,11.84,13.3649,95.8516,0.1545,809.3054,1.3046
312,600511,国药股份,3.89,3.75,7.41,122.7832,0.2564,3269.203,6.8279
313,002773,康弘药业,3.89,19.47,89.2362,101.9851,0.2267,523.602,1.1639
314,002085,万丰奥威,3.89,7.9,22.8852,168.4806,0.1848,2131.7487,2.3394
315,600633,浙数文化,3.88,25.26,42.346000000000004,170.9757,0.1438,676.7058,0.5694
